"subID","keyboard_condition","trial_type","trial_number","correct_num","response_num","response_rt","correct_space","correct_width","response_width","probe_width","adjustment_duration","stim_length","exp_version","number_deviation","width_deviation","number_deviation_ratio","width_deviation_ratio","actual_pooled_width","response_pooled_width","pooled_width_deviation","width_deviation_relative","absolute_width_deviation"
"p304","up_down_width","match",41,3,2,1.26857259997632,1.8,0.4,0.4,0.2,2.67319689993747,4,"exp2",-1,-5.55111512312578e-17,-0.333333333333333,1,1.2,0.8,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p304","up_down_width","initial",42,3,2,1.10720780002885,0.7,0.4,0.4,0.2,2.05505909991916,1.8,"exp2",-1,-5.55111512312578e-17,-0.333333333333333,1,1.2,0.8,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p304","up_down_width","initial",43,3,2,0.970615500002168,0.9,0.55,0.45,0.4,1.04279870004393,2.35,"exp2",-1,-0.1,-0.333333333333333,0.818181818181818,1.65,0.9,-0.75,-0.181818181818182,0.1
"p304","up_down_width","initial",44,4,3,0.998288800008595,0.7,0.4,0.35,0.45,2.94161789992359,2.5,"exp2",-1,-0.05,-0.25,0.875,1.6,1.05,-0.55,-0.125,0.05
"p304","up_down_width","match",45,4,3,0.990440000081435,0.466666666666667,0.25,0.2,0.2,1.54229290003423,1.65,"exp2",-1,-0.05,-0.25,0.8,1,0.6,-0.4,-0.2,0.05
"p304","up_down_width","initial",46,5,5,2.72589689993765,0.9,0.4,0.35,0.3,1.44705770001747,4,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p304","up_down_width","initial",47,4,4,0.958698700065725,1.1,0.4,0.3,0.55,2.23153610003646,3.7,"exp2",0,-0.1,0,0.75,1.6,1.2,-0.4,-0.25,0.1
"p304","up_down_width","match",48,5,4,1.16305780003313,0.525,0.4,0.25,0.5,2.26788160006981,2.5,"exp2",-1,-0.15,-0.2,0.625,2,1,-1,-0.375,0.15
"p304","up_down_width","initial",49,3,2,1.14385130000301,0.9,0.25,0.2,0.55,2.64899150002748,2.05,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p304","up_down_width","initial",50,3,2,1.75712570000906,0.9,0.4,0.25,0.5,2.56602130003739,2.2,"exp2",-1,-0.15,-0.333333333333333,0.625,1.2,0.5,-0.7,-0.375,0.15
"p304","up_down_width","match",51,5,3,1.13822299998719,0.675,0.55,0.4,0.2,2.2277732999064,3.25,"exp2",-2,-0.15,-0.4,0.727272727272727,2.75,1.2,-1.55,-0.272727272727273,0.15
"p304","up_down_width","match",52,5,4,1.08295509999152,0.825,0.55,0.4,0.3,2.07923559995834,3.85,"exp2",-1,-0.15,-0.2,0.727272727272727,2.75,1.6,-1.15,-0.272727272727273,0.15
"p304","up_down_width","initial",1,5,5,1.31910700001754,1.1,0.55,0.45,0.5,1.23423599998932,4.95,"exp2",0,-0.1,0,0.818181818181818,2.75,2.25,-0.5,-0.181818181818182,0.1
"p304","up_down_width","initial",2,5,3,1.15638249996118,0.7,0.55,0.3,0.25,1.61963060009293,3.35,"exp2",-2,-0.25,-0.4,0.545454545454545,2.75,0.9,-1.85,-0.454545454545455,0.25
"p304","up_down_width","match",3,3,2,1.10119570000097,1.8,0.4,0.35,0.55,2.27074070007075,4,"exp2",-1,-0.05,-0.333333333333333,0.875,1.2,0.7,-0.5,-0.125,0.05
"p304","up_down_width","match",4,3,2,1.26848580001388,2.2,0.25,0.2,0.4,1.64882110001054,4.65,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p304","up_down_width","initial",5,4,3,1.44278569996823,1.1,0.25,0.2,0.35,1.67172580002807,3.55,"exp2",-1,-0.05,-0.25,0.8,1,0.6,-0.4,-0.2,0.05
"p304","up_down_width","initial",6,4,3,1.15900780004449,1.1,0.4,0.3,0.35,1.30453419999685,3.7,"exp2",-1,-0.1,-0.25,0.75,1.6,0.9,-0.7,-0.25,0.1
"p304","up_down_width","match",7,3,2,0.957060500048101,1.4,0.55,0.45,0.4,1.31791340000927,3.35,"exp2",-1,-0.1,-0.333333333333333,0.818181818181818,1.65,0.9,-0.75,-0.181818181818182,0.1
"p304","up_down_width","initial",8,3,2,0.979738399968483,0.9,0.25,0.2,0.25,1.0830619999906,2.05,"exp2",-1,-0.05,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.05
"p304","up_down_width","initial",9,3,2,0.968830399913713,0.9,0.4,0.3,0.55,2.76766939996742,2.2,"exp2",-1,-0.1,-0.333333333333333,0.75,1.2,0.6,-0.6,-0.25,0.1
"p304","up_down_width","initial",10,5,4,1.13092819997109,0.9,0.25,0.2,0.5,2.34923509997316,3.85,"exp2",-1,-0.0499999999999999,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.0499999999999999
"p304","up_down_width","match",11,3,3,0.994368800078519,2.2,0.4,0.3,0.25,2.52140099997632,4.8,"exp2",0,-0.1,0,0.75,1.2,0.9,-0.3,-0.25,0.1
"p304","up_down_width","match",12,4,3,1.2269669000525,0.733333333333333,0.55,0.45,0.25,1.96053829998709,2.75,"exp2",-1,-0.1,-0.25,0.818181818181818,2.2,1.35,-0.85,-0.181818181818182,0.1
"p304","up_down_width","match",13,3,2,0.9570698000025,1.475,0.25,0.2,0.2,1.14289409993216,3.2,"exp2",-1,-0.05,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.05
"p304","up_down_width","initial",14,5,4,0.94373259996064,1.1,0.25,0.2,0.45,1.97760530002415,4.65,"exp2",-1,-0.0499999999999999,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.0499999999999999
"p304","up_down_width","initial",15,4,3,1.09597819996998,1.1,0.55,0.45,0.4,1.83425289997831,3.85,"exp2",-1,-0.1,-0.25,0.818181818181818,2.2,1.35,-0.85,-0.181818181818182,0.1
"p304","up_down_width","match",16,4,3,0.919753399910405,0.466666666666667,0.25,0.2,0.55,2.69125349994283,1.65,"exp2",-1,-0.0499999999999999,-0.25,0.8,1,0.6,-0.4,-0.2,0.0499999999999999
"p304","up_down_width","match",17,4,3,1.21589400002267,0.733333333333333,0.25,0.3,0.4,1.51844449993223,2.45,"exp2",-1,0.05,-0.25,1.2,1,0.9,-0.0999999999999999,0.2,0.05
"p304","up_down_width","initial",18,3,2,0.942772600101307,0.9,0.55,0.4,0.35,1.71960409998428,2.35,"exp2",-1,-0.15,-0.333333333333333,0.727272727272727,1.65,0.8,-0.85,-0.272727272727273,0.15
"p304","up_down_width","match",19,3,2,1.09450000000652,2.2,0.55,0.45,0.3,1.89633420004975,4.95,"exp2",-1,-0.1,-0.333333333333333,0.818181818181818,1.65,0.9,-0.75,-0.181818181818182,0.1
"p304","up_down_width","match",20,5,4,1.31594200001564,0.825,0.55,0.45,0.5,1.2159805999836,3.85,"exp2",-1,-0.1,-0.2,0.818181818181818,2.75,1.8,-0.95,-0.181818181818182,0.1
"p304","up_down_width","match",21,5,4,1.93708359997254,0.8625,0.25,0.25,0.5,2.17984019999858,3.7,"exp2",-1,5.55111512312578e-17,-0.2,1,1.25,1,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p304","up_down_width","initial",22,5,4,0.947097699972801,0.9,0.55,0.45,0.3,1.69291470001917,4.15,"exp2",-1,-0.1,-0.2,0.818181818181818,2.75,1.8,-0.95,-0.181818181818182,0.1
"p304","up_down_width","initial",23,5,4,1.03974349994678,0.7,0.25,0.2,0.55,2.54881489998661,3.05,"exp2",-1,-0.0499999999999999,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.0499999999999999
"p304","up_down_width","initial",24,4,3,1.35023730003741,0.9,0.4,0.25,0.45,1.56779780006036,3.1,"exp2",-1,-0.15,-0.25,0.625,1.6,0.75,-0.85,-0.375,0.15
"p304","up_down_width","initial",25,4,3,0.990971100050956,0.7,0.55,0.5,0.45,1.1575822000159,2.65,"exp2",-1,-0.05,-0.25,0.909090909090909,2.2,1.5,-0.7,-0.090909090909091,0.05
"p304","up_down_width","match",26,5,5,1.22054689994548,0.825,0.25,0.2,0.3,1.39366800000425,3.55,"exp2",0,-0.05,0,0.8,1.25,1,-0.25,-0.2,0.05
"p304","up_down_width","match",27,4,4,1.49926049995702,0.6,0.25,0.2,0.5,2.2077561999904,2.05,"exp2",0,-0.0499999999999999,0,0.8,1,0.8,-0.2,-0.2,0.0499999999999999
"p304","up_down_width","match",28,4,3,0.851858499925584,0.783333333333333,0.25,0.15,0.4,1.80916950001847,2.6,"exp2",-1,-0.0999999999999999,-0.25,0.6,1,0.45,-0.55,-0.4,0.0999999999999999
"p304","up_down_width","match",29,4,3,1.04447809990961,0.466666666666667,0.4,0.3,0.45,1.72178739996161,1.8,"exp2",-1,-0.1,-0.25,0.75,1.6,0.9,-0.7,-0.25,0.1
"p304","up_down_width","match",30,5,4,0.843787600053474,0.525,0.4,0.25,0.4,2.64952070009895,2.5,"exp2",-1,-0.15,-0.2,0.625,2,1,-1,-0.375,0.15
"p304","up_down_width","match",31,5,4,0.98488219990395,0.675,0.25,0.2,0.4,1.64880900003482,2.95,"exp2",-1,-0.0499999999999999,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.0499999999999999
"p304","up_down_width","initial",32,5,4,1.04882340005133,0.9,0.4,0.35,0.3,1.40535849996377,4,"exp2",-1,-0.05,-0.2,0.875,2,1.4,-0.6,-0.125,0.05
"p304","up_down_width","match",33,5,4,1.04704720003065,0.675,0.4,0.3,0.5,2.06036340002902,3.1,"exp2",-1,-0.1,-0.2,0.75,2,1.2,-0.8,-0.25,0.1
"p304","up_down_width","initial",34,4,3,1.03232489991933,0.9,0.25,0.15,0.25,1.96577919996344,2.95,"exp2",-1,-0.1,-0.25,0.6,1,0.45,-0.55,-0.4,0.1
"p304","up_down_width","match",35,3,2,1.74446109996643,1.8,0.25,0.15,0.45,2.47361420001835,3.85,"exp2",-1,-0.0999999999999999,-0.333333333333333,0.6,0.75,0.3,-0.45,-0.4,0.0999999999999999
"p304","up_down_width","match",36,5,3,1.02782469999511,0.525,0.25,0.2,0.25,1.08298609999474,2.35,"exp2",-2,-0.05,-0.4,0.8,1.25,0.6,-0.65,-0.2,0.05
"p304","up_down_width","match",37,4,3,0.919954899931327,0.6,0.4,0.3,0.35,1.60133839992341,2.2,"exp2",-1,-0.1,-0.25,0.75,1.6,0.9,-0.7,-0.25,0.1
"p304","up_down_width","initial",38,5,4,0.843360299943015,0.7,0.4,0.35,0.55,1.89657399989665,3.2,"exp2",-1,-0.05,-0.2,0.875,2,1.4,-0.6,-0.125,0.05
"p304","up_down_width","initial",39,4,3,0.954442600021139,0.7,0.4,0.3,0.55,2.03432939993218,2.5,"exp2",-1,-0.1,-0.25,0.75,1.6,0.9,-0.7,-0.25,0.1
"p304","up_down_width","match",40,3,2,1.20894989999942,1.8,0.55,0.5,0.35,1.63967529998627,4.15,"exp2",-1,-0.0500000000000001,-0.333333333333333,0.909090909090909,1.65,1,-0.65,-0.0909090909090911,0.0500000000000001
"p304","up_down_width","match",41,4,3,1.00151649990585,0.6,0.55,0.5,0.55,1.40740180003922,2.35,"exp2",-1,-0.05,-0.25,0.909090909090909,2.2,1.5,-0.7,-0.090909090909091,0.05
"p304","up_down_width","match",42,5,4,1.04315640009008,0.675,0.55,0.45,0.2,2.53673030005302,3.25,"exp2",-1,-0.1,-0.2,0.818181818181818,2.75,1.8,-0.95,-0.181818181818182,0.1
"p304","up_down_width","initial",43,5,5,1.50399120000657,1.1,0.4,0.35,0.45,1.42720959999133,4.8,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p304","up_down_width","initial",44,3,2,0.95080330001656,1.1,0.55,0.45,0.4,1.16844310006127,2.75,"exp2",-1,-0.1,-0.333333333333333,0.818181818181818,1.65,0.9,-0.75,-0.181818181818182,0.1
"p304","up_down_width","initial",45,3,3,1.62506689992733,0.7,0.55,0.45,0.35,1.81607380008791,1.95,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p304","up_down_width","initial",46,3,2,0.904563899966888,0.7,0.4,0.3,0.5,1.57169310003519,1.8,"exp2",-1,-0.1,-0.333333333333333,0.75,1.2,0.6,-0.6,-0.25,0.1
"p304","up_down_width","initial",47,3,2,1.03156949998811,1.1,0.4,0.3,0.35,1.32508270000108,2.6,"exp2",-1,-0.1,-0.333333333333333,0.75,1.2,0.6,-0.6,-0.25,0.1
"p304","up_down_width","initial",48,4,3,0.817741299979389,0.9,0.55,0.4,0.2,1.69539779995102,3.25,"exp2",-1,-0.15,-0.25,0.727272727272727,2.2,1.2,-1,-0.272727272727273,0.15
"p304","up_down_width","initial",49,3,2,0.819777500000782,1.1,0.25,0.2,0.5,2.27502749999985,2.45,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p304","up_down_width","match",50,3,2,0.794576200074516,1.4,0.25,0.15,0.35,1.68987170001492,3.05,"exp2",-1,-0.1,-0.333333333333333,0.6,0.75,0.3,-0.45,-0.4,0.1
"p304","up_down_width","initial",51,4,3,1.06367369997315,0.7,0.25,0.15,0.25,1.51591740001459,2.35,"exp2",-1,-0.1,-0.25,0.6,1,0.45,-0.55,-0.4,0.1
"p304","up_down_width","initial",52,3,2,0.880859700031579,0.7,0.25,0.15,0.25,1.2932328999741,1.65,"exp2",-1,-0.1,-0.333333333333333,0.6,0.75,0.3,-0.45,-0.4,0.1
"p304","up_down_width","match",1,5,4,0.924425799981691,0.675,0.25,0.15,0.35,2.1176523999311,2.95,"exp2",-1,-0.1,-0.2,0.6,1.25,0.6,-0.65,-0.4,0.1
"p304","up_down_width","initial",2,3,2,1.13846389995888,0.7,0.55,0.35,0.25,1.38062720000744,1.95,"exp2",-1,-0.2,-0.333333333333333,0.636363636363636,1.65,0.7,-0.95,-0.363636363636364,0.2
"p304","up_down_width","match",3,5,4,0.974617499974556,0.525,0.4,0.3,0.45,1.38298940006644,2.5,"exp2",-1,-0.1,-0.2,0.75,2,1.2,-0.8,-0.25,0.1
"p304","up_down_width","initial",4,3,2,0.935079199960455,0.9,0.4,0.35,0.55,1.69652780005708,2.2,"exp2",-1,-0.05,-0.333333333333333,0.875,1.2,0.7,-0.5,-0.125,0.05
"p304","up_down_width","initial",5,5,5,1.16584610007703,1.1,0.55,0.35,0.5,1.773737099953,4.95,"exp2",0,-0.2,0,0.636363636363636,2.75,1.75,-1,-0.363636363636364,0.2
"p304","up_down_width","match",6,5,3,0.942415699944831,0.525,0.25,0.25,0.55,1.95922780002002,2.35,"exp2",-2,5.55111512312578e-17,-0.4,1,1.25,0.75,-0.5,2.22044604925031e-16,5.55111512312578e-17
"p304","up_down_width","initial",7,4,3,0.953657899983227,0.9,0.55,0.45,0.45,1.41050599992741,3.25,"exp2",-1,-0.1,-0.25,0.818181818181818,2.2,1.35,-0.85,-0.181818181818182,0.1
"p304","up_down_width","match",8,5,4,1.07568590005394,0.675,0.55,0.45,0.35,1.83103569992818,3.25,"exp2",-1,-0.1,-0.2,0.818181818181818,2.75,1.8,-0.95,-0.181818181818182,0.1
"p304","up_down_width","initial",9,5,5,0.879123599966988,0.9,0.4,0.4,0.35,1.40284760005306,4,"exp2",0,-5.55111512312578e-17,0,1,2,2,-2.22044604925031e-16,-1.38777878078145e-16,5.55111512312578e-17
"p304","up_down_width","match",10,5,4,0.89604949997738,0.8625,0.25,0.25,0.55,2.02706970006693,3.7,"exp2",-1,5.55111512312578e-17,-0.2,1,1.25,1,-0.25,2.22044604925031e-16,5.55111512312578e-17
"p304","up_down_width","match",11,3,2,2.12528220005333,2.2,0.25,0.2,0.55,2.71121360000689,4.65,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p304","up_down_width","match",12,4,3,1.2999558999436,0.6,0.55,0.55,0.5,1.27856659993995,2.35,"exp2",-1,0,-0.25,1,2.2,1.65,-0.55,0,0
"p304","up_down_width","initial",13,5,4,1.18726290005725,0.7,0.55,0.5,0.35,1.85806949995458,3.35,"exp2",-1,-0.0500000000000001,-0.2,0.909090909090909,2.75,2,-0.75,-0.0909090909090911,0.0500000000000001
"p304","up_down_width","initial",14,3,3,0.94243669998832,0.7,0.25,0.2,0.45,1.81578890001401,1.65,"exp2",0,-0.0499999999999999,0,0.8,0.75,0.6,-0.15,-0.2,0.0499999999999999
"p304","up_down_width","match",15,4,4,1.28150829998776,0.6,0.25,0.2,0.55,2.74972490000073,2.05,"exp2",0,-0.0499999999999999,0,0.8,1,0.8,-0.2,-0.2,0.0499999999999999
"p304","up_down_width","match",16,4,3,1.17537409998477,0.466666666666667,0.4,0.4,0.3,1.3343871999532,1.8,"exp2",-1,-5.55111512312578e-17,-0.25,1,1.6,1.2,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p304","up_down_width","initial",17,5,5,0.900862799957395,1.1,0.4,0.35,0.5,1.39147089992184,4.8,"exp2",0,-0.05,0,0.875,2,1.75,-0.25,-0.125,0.05
"p304","up_down_width","match",18,4,3,0.904819900053553,0.6,0.4,0.4,0.35,1.57141009997576,2.2,"exp2",-1,-5.55111512312578e-17,-0.25,1,1.6,1.2,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p304","up_down_width","initial",19,3,2,1.02543109992985,0.9,0.55,0.5,0.45,1.04732459993102,2.35,"exp2",-1,-0.05,-0.333333333333333,0.909090909090909,1.65,1,-0.65,-0.090909090909091,0.05
"p304","up_down_width","match",20,3,2,0.890572799951769,1.8,0.25,0.2,0.25,1.52578639995772,3.85,"exp2",-1,-0.05,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.05
"p304","up_down_width","match",21,4,3,0.960269200033508,0.733333333333333,0.25,0.2,0.35,1.44918140000664,2.45,"exp2",-1,-0.05,-0.25,0.8,1,0.6,-0.4,-0.2,0.05
"p304","up_down_width","match",22,3,2,0.943656000075862,1.4,0.55,0.45,0.55,2.13650099991355,3.35,"exp2",-1,-0.1,-0.333333333333333,0.818181818181818,1.65,0.9,-0.75,-0.181818181818182,0.1
"p304","up_down_width","match",23,5,4,0.867981899995357,0.675,0.4,0.35,0.3,1.13585209997837,3.1,"exp2",-1,-0.05,-0.2,0.875,2,1.4,-0.6,-0.125,0.05
"p304","up_down_width","initial",24,3,2,0.884161199908704,1.1,0.25,0.2,0.45,1.98280959995463,2.45,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p304","up_down_width","match",25,3,2,0.802457900019363,1.475,0.25,0.2,0.2,1.21771180001087,3.2,"exp2",-1,-0.05,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.05
"p304","up_down_width","match",26,4,3,1.12470889999531,0.733333333333333,0.55,0.45,0.5,1.25408990005963,2.75,"exp2",-1,-0.1,-0.25,0.818181818181818,2.2,1.35,-0.85,-0.181818181818182,0.1
"p304","up_down_width","initial",27,4,3,0.9573306000093,0.9,0.25,0.25,0.35,1.36561790003907,2.95,"exp2",-1,0,-0.25,1,1,0.75,-0.25,0,0
"p304","up_down_width","match",28,4,3,0.9181381999515,0.466666666666667,0.25,0.15,0.4,1.82509820000269,1.65,"exp2",-1,-0.0999999999999999,-0.25,0.6,1,0.45,-0.55,-0.4,0.0999999999999999
"p304","up_down_width","match",29,5,4,1.09253730007913,0.825,0.25,0.2,0.45,1.94423939997796,3.55,"exp2",-1,-0.0499999999999999,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.0499999999999999
"p304","up_down_width","match",30,3,2,0.918488699942827,1.4,0.25,0.2,0.45,2.00098929996602,3.05,"exp2",-1,-0.0499999999999999,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.0499999999999999
"p304","up_down_width","match",31,4,3,0.979221699992195,0.783333333333333,0.25,0.15,0.3,1.54566120007075,2.6,"exp2",-1,-0.1,-0.25,0.6,1,0.45,-0.55,-0.4,0.1
"p304","up_down_width","initial",32,3,2,1.16631869995035,0.7,0.4,0.25,0.45,1.48655219993088,1.8,"exp2",-1,-0.15,-0.333333333333333,0.625,1.2,0.5,-0.7,-0.375,0.15
"p304","up_down_width","initial",33,4,4,1.00832010002341,1.1,0.25,0.15,0.45,1.8310551000759,3.55,"exp2",0,-0.0999999999999999,0,0.6,1,0.6,-0.4,-0.4,0.0999999999999999
"p304","up_down_width","initial",34,4,3,0.961162999970838,0.7,0.4,0.3,0.25,1.0817719999468,2.5,"exp2",-1,-0.1,-0.25,0.75,1.6,0.9,-0.7,-0.25,0.1
"p304","up_down_width","initial",35,3,2,0.98211620002985,0.9,0.25,0.15,0.3,1.46904019999783,2.05,"exp2",-1,-0.1,-0.333333333333333,0.6,0.75,0.3,-0.45,-0.4,0.1
"p304","up_down_width","initial",36,5,5,0.911475399974734,1.1,0.25,0.15,0.4,1.78586820000783,4.65,"exp2",0,-0.0999999999999999,0,0.6,1.25,0.75,-0.5,-0.4,0.0999999999999999
"p304","up_down_width","match",37,3,3,1.02414390002377,1.8,0.55,0.35,0.5,1.60531709995121,4.15,"exp2",0,-0.2,0,0.636363636363636,1.65,1.05,-0.6,-0.363636363636364,0.2
"p304","up_down_width","initial",38,4,4,0.839146699989215,0.7,0.25,0.2,0.45,2.54944880004041,2.35,"exp2",0,-0.0499999999999999,0,0.8,1,0.8,-0.2,-0.2,0.0499999999999999
"p304","up_down_width","initial",39,5,4,1.48839100007899,0.7,0.4,0.4,0.25,1.74864240002353,3.2,"exp2",-1,-5.55111512312578e-17,-0.2,1,2,1.6,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p304","up_down_width","initial",40,4,4,0.891295499983244,1.1,0.4,0.35,0.25,1.92701969994232,3.7,"exp2",0,-0.05,0,0.875,1.6,1.4,-0.2,-0.125,0.05
"p304","up_down_width","initial",41,5,5,0.832669600029476,0.9,0.55,0.5,0.5,1.5019733000081,4.15,"exp2",0,-0.05,0,0.909090909090909,2.75,2.5,-0.25,-0.090909090909091,0.05
"p304","up_down_width","initial",42,4,3,0.971600200049579,0.7,0.55,0.55,0.55,1.3479432000313,2.65,"exp2",-1,0,-0.25,1,2.2,1.65,-0.55,0,0
"p304","up_down_width","initial",43,3,2,0.935158899985254,1.1,0.4,0.4,0.45,1.08832529990468,2.6,"exp2",-1,0,-0.333333333333333,1,1.2,0.8,-0.4,0,0
"p304","up_down_width","match",44,3,3,1.10604740004055,2.2,0.55,0.45,0.5,1.29962399997748,4.95,"exp2",0,-0.1,0,0.818181818181818,1.65,1.35,-0.3,-0.181818181818182,0.1
"p304","up_down_width","initial",45,5,5,1.44309590000194,0.7,0.25,0.2,0.35,1.48118610004894,3.05,"exp2",0,-0.05,0,0.8,1.25,1,-0.25,-0.2,0.05
"p304","up_down_width","initial",46,4,3,1.28411170002073,1.1,0.55,0.4,0.45,1.07171299995389,3.85,"exp2",-1,-0.15,-0.25,0.727272727272727,2.2,1.2,-1,-0.272727272727273,0.15
"p304","up_down_width","match",47,5,4,0.823878600029275,0.825,0.55,0.5,0.5,0.901409600046463,3.85,"exp2",-1,-0.05,-0.2,0.909090909090909,2.75,2,-0.75,-0.090909090909091,0.05
"p304","up_down_width","initial",48,3,2,0.943911399925128,1.1,0.55,0.4,0.35,1.22391499998048,2.75,"exp2",-1,-0.15,-0.333333333333333,0.727272727272727,1.65,0.8,-0.85,-0.272727272727273,0.15
"p304","up_down_width","match",49,3,3,1.25905619992409,2.2,0.4,0.35,0.55,1.62309619993903,4.8,"exp2",0,-0.05,0,0.875,1.2,1.05,-0.15,-0.125,0.05
"p304","up_down_width","initial",50,4,3,1.12914650002494,0.9,0.4,0.35,0.4,1.05117360001896,3.1,"exp2",-1,-0.05,-0.25,0.875,1.6,1.05,-0.55,-0.125,0.05
"p304","up_down_width","match",51,3,2,0.953225999954157,1.8,0.4,0.25,0.2,1.45881999994162,4,"exp2",-1,-0.15,-0.333333333333333,0.625,1.2,0.5,-0.7,-0.375,0.15
"p304","up_down_width","initial",52,5,4,0.961274400004186,0.9,0.25,0.2,0.35,1.40291969990358,3.85,"exp2",-1,-0.05,-0.2,0.8,1.25,0.8,-0.45,-0.2,0.05
"p304","up_down_width","initial",1,5,4,0.942982199951075,1.1,0.55,0.4,0.5,1.51153629994951,4.95,"exp2",-1,-0.15,-0.2,0.727272727272727,2.75,1.6,-1.15,-0.272727272727273,0.15
"p304","up_down_width","initial",2,5,5,1.55375209997874,0.9,0.55,0.4,0.45,1.05847380007617,4.15,"exp2",0,-0.15,0,0.727272727272727,2.75,2,-0.75,-0.272727272727273,0.15
"p304","up_down_width","initial",3,5,4,0.816234699916095,0.7,0.4,0.3,0.5,1.55081330006942,3.2,"exp2",-1,-0.1,-0.2,0.75,2,1.2,-0.8,-0.25,0.1
"p304","up_down_width","match",4,3,3,1.04274059995078,1.8,0.55,0.4,0.3,1.30327789997682,4.15,"exp2",0,-0.15,0,0.727272727272727,1.65,1.2,-0.45,-0.272727272727273,0.15
"p304","up_down_width","match",5,5,4,1.58497470000293,0.675,0.55,0.4,0.35,1.40702199994121,3.25,"exp2",-1,-0.15,-0.2,0.727272727272727,2.75,1.6,-1.15,-0.272727272727273,0.15
"p304","up_down_width","initial",6,3,2,0.874527800013311,0.9,0.4,0.4,0.35,1.49366080004256,2.2,"exp2",-1,-5.55111512312578e-17,-0.333333333333333,1,1.2,0.8,-0.4,-1.38777878078145e-16,5.55111512312578e-17
"p304","up_down_width","initial",7,3,2,0.925905099953525,1.1,0.4,0.3,0.5,2.75959390006028,2.6,"exp2",-1,-0.1,-0.333333333333333,0.75,1.2,0.6,-0.6,-0.25,0.1
"p304","up_down_width","match",8,4,3,0.959871600032784,0.466666666666667,0.25,0.2,0.55,2.51992959994823,1.65,"exp2",-1,-0.0499999999999999,-0.25,0.8,1,0.6,-0.4,-0.2,0.0499999999999999
"p304","up_down_width","match",9,5,5,1.86639790004119,0.8625,0.25,0.15,0.5,2.68766890000552,3.7,"exp2",0,-0.0999999999999999,0,0.6,1.25,0.75,-0.5,-0.4,0.0999999999999999
"p304","up_down_width","match",10,5,4,0.902447899919935,0.525,0.4,0.3,0.45,1.79292849998455,2.5,"exp2",-1,-0.1,-0.2,0.75,2,1.2,-0.8,-0.25,0.1
"p304","up_down_width","initial",11,4,3,1.00221369997598,1.1,0.4,0.35,0.3,1.5369054999901,3.7,"exp2",-1,-0.05,-0.25,0.875,1.6,1.05,-0.55,-0.125,0.05
"p304","up_down_width","match",12,4,3,0.915901000029407,0.783333333333333,0.25,0.2,0.55,2.1273257000139,2.6,"exp2",-1,-0.0499999999999999,-0.25,0.8,1,0.6,-0.4,-0.2,0.0499999999999999
"p304","up_down_width","match",13,3,2,1.06960400007665,1.8,0.25,0.2,0.2,1.37788409995846,3.85,"exp2",-1,-0.05,-0.333333333333333,0.8,0.75,0.4,-0.35,-0.2,0.05
"p304","up_down_width","match",14,3,3,0.897289399988949,2.2,0.4,0.25,0.45,1.78778379992582,4.8,"exp2",0,-0.15,0,0.625,1.2,0.75,-0.45,-0.375,0.15
"p304","up_down_width","match",15,4,3,0.928313699900173,0.733333333333333,0.25,0.15,0.5,2.47401879995596,2.45,"exp2",-1,-0.0999999999999999,-0.25,0.6,1,0.45,-0.55,-0.4,0.0999999999999999
"p304","up_down_width","initial",16,4,3,1.36390009999741,0.7,0.55,0.4,0.35,1.50018390000332,2.65,"exp2",-1,-0.15,-0.25,0.727272727272727,2.2,1.2,-1,-0.272727272727273,0.15
"p304","up_down_width","initial",17,4,4,1.00183770002332,1.1,0.55,0.4,0.35,1.2966820000438,3.85,"exp2",0,-0.15,0,0.727272727272727,2.2,1.6,-0.6,-0.272727272727273,0.15
