amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,23,23,35,,,,,,,,,,,,num_4,1.60969,num_4,0.25,0.4,0.2,1.2,7.6411,45.8466,return,2.9902672,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.425,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,,,5,0,5,0,0,24,24,31,,,,,,,,,,,,num_4,0.9136174,num_4,0.5,0.8,0.25,1.5,9.55138,57.30826,return,2.7792851,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.7,0.4,3.7,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,5,0,5,0,0,25,25,21,,,,,,,,,,,,num_4,1.1297226,num_4,0.55,0.7,0.2,1.2,7.6411,45.8466,return,2.5826747,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.3,9.766666667,10.23333333,10.7,0,0.466666667,0.066666667,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,,,5,0,5,0,0,26,26,10,,,,,,,,,,,,num_4,0.9075086,num_4,0.25,0.7,0.25,0.4,9.55138,15.2822,return,3.1214485,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.7,0.4,2.6,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,27,27,4,,,,,,,,,,,,num_3,1.0031806,num_3,0.3,0.9,0.2,1.2,7.6411,45.8466,return,2.8936618,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.45,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,5,0,5,0,0,28,28,42,,,,,,,,,,,,num_4,0.8384385,num_4,0.25,1.3,0.15,1.5,5.73083,57.30826,return,2.3696778,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,5,0,5,0,0,29,29,34,,,,,,,,,,,,num_4,1.1478697,num_4,0.2,0.3,0.3,1.2,11.46165,45.8466,return,4.3270816,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.45,0.25,2.35,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,5,0,5,0,0,30,30,24,,,,,,,,,,,,num_4,0.8924068,num_4,0.4,0.8,0.25,0.6,9.55138,22.9233,return,1.7473473,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,31,31,0,,,,,,,,,,,,num_4,1.2027818,num_4,0.35,0.4,0.2,0.8,7.6411,30.5644,return,3.2010465,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.85,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,5,0,5,0,0,32,32,17,,,,,,,,,,,,num_4,0.9330991,num_4,0.55,0.6,0.25,0.7,9.55138,26.74385,return,3.4069123,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,33,33,47,,,,,,,,,,,,num_3,0.9421488,num_3,0.3,1.3,0.5,1.3,19.10275,49.66716,return,4.4978059,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.275,0.55,3.85,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,5,0,5,0,0,34,34,18,,,,,,,,,,,,num_4,1.0565817,num_4,0.3,0.4,0.4,1.1,15.2822,42.02605,return,4.3882566,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.825,9.608333333,10.39166667,11.175,0,0.783333333,0.533333333,0.25,2.6,10,match,36.05,318,346,375,403,0,9,9,9,9,0,,,,,,,5,0,5,0,0,35,35,5,,,,,,,,,,,,num_4,1.5697224,num_4,0.3,0.9,0.3,0.5,11.46165,19.10275,return,1.6749618,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,match,36.05,301,331,361,390,420,9,9,9,9,9,,,,,,,5,0,5,0,0,36,36,20,,,,,,,,,,,,num_4,0.7604646,num_4,0.2,0.3,0.2,0.8,7.6411,30.5644,return,2.0967428,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,7.8,10,12.2,0,0,2.2,1.8,0.4,4.8,10,match,36.05,281,361,440,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,37,37,39,,,,,,,,,,,,num_3,0.9517737,num_3,0.35,0.9,0.2,1.7,7.6411,64.94936,return,4.1875042,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,match,36.05,298,329,361,392,423,9,9,9,9,9,,,,,,,5,0,5,0,0,38,38,22,,,,,,,,,,,,num_4,3.9258404,num_4,0.3,1.3,0.2,0.9,7.6411,34.38495,return,2.3720852,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,5,0,5,0,0,39,39,48,,,,,,,,,,,,num_4,1.4398341,num_4,0.25,1,0.15,0.8,5.73083,30.5644,return,2.1113887,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,7.8,8.9,10,11.1,12.2,1.1,0.7,0.4,4.8,10,initial,36.05,281,321,361,400,440,9,9,9,9,9,,,,,,,5,0,5,0,0,40,40,38,,,,,,,,,,,,num_4,0.7826094,num_4,0.35,1.1,0.25,1.4,9.55138,53.48771,return,1.9317338,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.15,0.55,2.65,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,,,5,0,5,0,0,41,41,23,,,,,,,,,,,,num_3,0.9674866,num_3,0.55,1,0.4,0.6,15.2822,22.9233,return,3.387408,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,8.35,9.45,10.55,11.65,0,1.1,0.85,0.25,3.55,10,initial,36.05,301,341,380,420,0,9,9,9,9,0,,,,,,,5,0,5,0,0,42,42,19,,,,,,,,,,,,num_4,0.9425018,num_4,0.45,0.9,0.25,0.5,9.55138,19.10275,return,2.1965826,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,5,0,5,0,0,43,43,25,,,,,,,,,,,,num_4,0.7656165,num_4,0.2,0.5,0.2,0.5,7.6411,19.10275,return,1.085546,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,,,5,0,5,0,0,44,44,27,,,,,,,,,,,,num_4,0.8749854,num_4,0.25,0.6,0.3,0.5,11.46165,19.10275,return,2.6094963,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.9,10,11.1,0,0,1.1,0.85,0.25,2.45,10,initial,36.05,321,361,400,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,45,45,2,,,,,,,,,,,,num_3,0.8915718,num_3,0.3,1.2,0.25,0.7,9.55138,26.74385,return,3.0597063,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.05,0.55,2.35,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,,,5,0,5,0,0,46,46,12,,,,,,,,,,,,num_3,3.225938,num_3,0.55,0.6,0.45,0.5,17.19248,19.10275,return,5.1052603,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.3,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,47,47,9,,,,,,,,,,,,num_3,0.9644592,num_3,0.5,1.1,0.3,0.4,11.46165,15.2822,return,4.6043133,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.3,0.4,3.2,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,,,5,0,5,0,0,48,48,44,,,,,,,,,,,,num_4,1.0633216,num_4,0.35,0.7,0.35,0.4,13.37193,15.2822,return,2.1972531,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,49,49,41,,,,,,,,,,,,num_3,0.938365,num_3,0.25,0.6,0.4,0.75,15.2822,28.65413,return,2.6063238,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,5,0,5,0,0,50,50,15,,,,,,,,,,,,num_3,1.7525467,num_3,0.45,1.1,0.3,0.8,11.46165,30.5644,return,2.3465237,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,5,0,5,0,0,51,51,46,,,,,,,,,,,,num_4,1.0083232,num_4,0.45,0.5,0.3,0.6,11.46165,22.9233,return,5.0738992,,,,,,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286.607499,3286.607499,3286.607499,,,,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3326.107962,c,34.7500683,,,,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,0.45,,0.25,,9.55138,,,,,,,,,,,,3362.540831,return,4.1415457,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,0.2,,0.4,,15.2822,,,,,,,,,,,,3367.85748,return,3.0170489,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,0.45,,0.2,,7.6411,,,,,,,,,,,,3372.290805,return,3.2402883,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,1,0,3,0,,,,,,,,,,,0.4,,0.35,,13.37193,,,,,,,,,,,,3376.957523,return,2.7814984,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,1,1,4,2,,,,,,,,,,,0.25,,0.3,,11.46165,,,,,,,,,,,,3381.157496,return,1.6687488,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,1,2,5,1,,,,,,,,,,,0.25,,0.25,,9.55138,,,,,,,,,,,,3384.257494,return,1.192298,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,2,0,6,2,,,,,,,,,,,0.2,,0.35,,13.37193,,,,,,,,,,,,3387.624186,return,1.8265714,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,2,1,7,1,,,,,,,,,,,0.15,,0.3,,11.46165,,,,,,,,,,,,3391.624237,return,3.0586294,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,2,2,8,0,,,,,,,,,,,0.15,,0.45,,17.19248,,,,,,,,,,,,3396.357565,return,2.2617069,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,3,0,9,1,,,,,,,,,,,0.4,,0.15,,5.73083,,,,,,,,,,,,3399.790783,return,2.5874198,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,3,1,10,0,,,,,,,,,,,0.1,,0.35,,13.37193,,,,,,,,,,,,3403.557494,return,3.6850828,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,3,2,11,2,,,,,,,,,,,0.3,,0.45,,17.19248,,,,,,,,,,,,3409.423983,return,1.7058021,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,4,0,12,0,,,,,,,,,,,0.3,,0.45,,17.19248,,,,,,,,,,,,3412.80752,return,1.2672508,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,4,1,13,1,,,,,,,,,,,0.45,,0.2,,7.6411,,,,,,,,,,,,3416.007584,return,2.1468686,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,4,2,14,2,,,,,,,,,,,0.35,,0.25,,9.55138,,,,,,,,,,,,3419.824103,return,4.2512248,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,5,0,15,0,,,,,,,,,,,0.4,,0.5,,19.10275,,,,,,,,,,,,3425.257454,return,1.6645336,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,5,1,16,2,,,,,,,,,,,0.4,,0.3,,11.46165,,,,,,,,,,,,3428.840736,return,1.6339568,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,5,2,17,1,,,,,,,,,,,0.4,,0.15,,5.73083,,,,,,,,,,,,3432.657477,return,1.9450249,,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,14.5855856,,,,,,,,,,,,,,,,,,,,,,,3434.624428,,,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,0,0,0,5,,,,num_2,0.489249,,,,,,,,,,,,,,,,,,,,,,3450.657638,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,0,1,1,11,,,,num_2,0.558426,,,,,,,,,,,,,,,,,,,,,,3453.324132,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,2,2,12,,,,num_1,0.4322951,,,,,,,,,,,,,,,,,,,,,,3455.307396,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,0,3,3,10,,,,num_1,0.4279573,,,,,,,,,,,,,,,,,,,,,,3457.407541,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,4,4,14,,,,num_1,0.3793269,,,,,,,,,,,,,,,,,,,,,,3459.007583,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,5,5,7,,,,num_2,0.354517,,,,,,,,,,,,,,,,,,,,,,3460.807588,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,6,6,0,,,,num_1,0.3636666,,,,,,,,,,,,,,,,,,,,,,3462.59091,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,7,7,13,,,,num_2,0.6144108,,,,,,,,,,,,,,,,,,,,,,3465.124187,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,8,8,2,,,,num_1,0.4179504,,,,,,,,,,,,,,,,,,,,,,3467.657594,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,9,9,6,,,,num_1,0.4185804,,,,,,,,,,,,,,,,,,,,,,3470.007497,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,0,10,10,16,,,,num_1,0.4953632,,,,,,,,,,,,,,,,,,,,,,3472.107568,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,11,11,8,,,,num_1,0.4607791,,,,,,,,,,,,,,,,,,,,,,3473.774167,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.04,12.26,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,12,12,3,,,,num_2,0.3631877,,,,,,,,,,,,,,,,,,,,,,3475.407471,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,0,13,13,4,,,,num_1,0.4377007,,,,,,,,,,,,,,,,,,,,,,3477.940809,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.34,11.96,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,14,14,9,,,,num_2,0.4283776,,,,,,,,,,,,,,,,,,,,,,3480.557449,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,0,15,15,1,,,,num_2,0.5968652,,,,,,,,,,,,,,,,,,,,,,3483.157576,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,0,16,16,17,,,,num_2,0.4747681,,,,,,,,,,,,,,,,,,,,,,3485.424183,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.19,12.11,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,17,17,15,,,,num_2,0.3927485,,,,,,,,,,,,,,,,,,,,,,3487.074113,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,0,18,7,,,,num_2,0.3378201,,,,,,,,,,,,,,,,,,,,,,3489.64098,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,1,19,10,,,,num_1,0.4299691,,,,,,,,,,,,,,,,,,,,,,3492.157524,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
