"","amount_p","posx1_p","posx2_p","posx3_p","posx4_p","posx5_p","center_to_center_p","edge_to_edge_p","w_p","stim_lengt_p","eccentricity_p","line1_p","line2_p","line3_p","line4_p","line5_p","amount","posx1","posx2","posx3","posx4","posx5","center_to_center","edge_to_edge","w","stim_length","eccentricity","trial_type","deg_to_pix_index","posx1_in_pix","posx2_in_pix","posx3_in_pix","posx4_in_pix","posx5_in_pix","line1","line2","line3","line4","line5","posx","setsize_cobdi","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","loop.thisRepN","loop.thisTrialN","loop.thisN","loop.thisIndex","first.thisRepN","first.thisTrialN","first.thisN","first.thisIndex","second.thisRepN","second.thisTrialN","second.thisN","second.thisIndex","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","key_resp.keys","key_resp.rt","response","starting_width_deg","starting_space_deg","response_width_degree","response_spacing_degree","response_width_pixel","response_spacing_pixel","next_5.keys","next_5.rt","key_resp_4.keys","key_resp_4.rt","text_3.started","text_4.started","key_resp_2.started","text_2.started","key_resp_2.keys","key_resp_2.rt","adjusting.started","next.keys","next.rt","text_control2.started","key_resp.started","key_resp.corr","text_bye.started","text_bye.stopped","participant","age","gender","resp_group","date","expName","psychopyVersion","frameRate","...100"
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.6,10,11.4,0,0,1.4,0.85,0.55,3.35,10,"match",36.05,310,361,411,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,36,36,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",1.2873011000047,"num_2",0.25,0.8,0.6,1,22.9233,38.2055,"return",5.56786869998905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.2,10,11.8,0,0,1.8,1.25,0.55,4.15,10,"match",36.05,296,361,425,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,37,37,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.27471219998552,"num_3",0.45,1.3,0.45,1.3,17.19248,49.66716,"return",1.47597349999705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,"match",36.05,323,342,361,379,398,9,9,9,9,9,NA,NA,NA,NA,NA,NA,2,0,2,0,0,38,38,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",3.22868709999602,"num_4",0.45,0.5,0.3,0.5,11.46165,19.10275,"return",3.01541019999422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,2,0,2,0,0,39,39,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",2.15452599999844,"num_3",0.35,0.5,0.65,0.8,24.83358,30.5644,"return",6.81977220000408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,"initial",36.05,312,344,377,409,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,40,40,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.36619739999878,"num_3",0.25,0.4,0.15,0.6,5.73083,22.9233,"return",6.35095199999341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.8,8.9,10,11.1,12.2,1.1,0.7,0.4,4.8,10,"initial",36.05,281,321,361,400,440,9,9,9,9,9,NA,NA,NA,NA,NA,NA,2,0,2,0,0,41,41,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.25094790000003,"num_4",0.35,1.1,0.4,1.1,15.2822,42.02605,"return",3.99558719999914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.825,9.60833333333333,10.3916666666667,11.175,0,0.783333333333333,0.533333333333333,0.25,2.6,10,"match",36.05,318,346,375,403,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,42,42,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",2.51355509999848,"num_3",0.35,0.8,0.2,0.8,7.6411,30.5644,"return",2.64476140000625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.425,0.25,2.95,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,2,0,2,0,0,43,43,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.57910820000689,"num_4",0.35,1,0.25,0.6,9.55138,22.9233,"return",5.38651850000315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.35,9.175,10,10.825,11.65,0.825,0.275,0.55,3.85,10,"match",36.05,301,331,361,390,420,9,9,9,9,9,NA,NA,NA,NA,NA,NA,2,0,2,0,0,44,44,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.89086800000223,"num_4",0.25,1,0.65,1,24.83358,38.2055,"return",3.26797440000519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,"initial",36.05,328,361,393,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,45,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",1.16824949999864,"num_2",0.2,1,0.4,0.7,15.2822,26.74385,"return",5.87291989999358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,"match",36.05,281,361,440,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,46,46,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.25669670000207,"num_3",0.2,1.3,0.5,1.55,19.10275,59.21853,"return",5.61692869999388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.9,10,11.1,0,0,1.1,0.7,0.4,2.6,10,"initial",36.05,321,361,400,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,47,47,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",1.19739980000304,"num_2",0.35,1.6,0.55,1.4,21.01303,53.48771,"return",3.40445349999936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,"match",36.05,323,342,361,379,398,9,9,9,9,9,NA,NA,NA,NA,NA,NA,2,0,2,0,0,48,48,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.55719969999336,"num_3",0.55,1.2,0.6,0.8,22.9233,30.5644,"return",7.13554989999102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.85,10,"initial",36.05,301,341,380,420,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,49,49,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.38736069999868,"num_3",0.5,0.9,0.5,0.8,19.10275,30.5644,"return",5.66462019999744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.9,9.63333333333333,10.3666666666667,11.1,0,0.733333333333333,0.183333333333333,0.55,2.75,10,"match",36.05,321,347,374,400,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,50,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.29353589999664,"num_3",0.3,1.3,0.6,0.95,22.9233,36.29523,"return",3.9199554999941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.9,10,11.1,0,0,1.1,0.85,0.25,2.45,10,"initial",36.05,321,361,400,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,2,0,2,0,0,51,51,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",1.1070910999988,"num_2",0.4,0.8,0.15,1,5.73083,38.2055,"return",3.97287030000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370.47510760001,2370.47510760001,2370.47510760001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.3,10,10.7,0,0,0.7,0.3,0.4,1.8,10,"initial",36.05,335,361,386,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.54583390000334,"num_3",0.45,0.9,0.45,0.7,17.19248,26.74385,"return",4.14993490000779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.35,9.175,10,10.825,11.65,0.825,0.575,0.25,3.55,10,"match",36.05,301,331,361,390,420,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.34532569999283,"num_4",0.4,1.1,0.4,0.7,15.2822,26.74385,"return",3.49655729999358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.1,9.7,10.3,10.9,0,0.6,0.2,0.4,2.2,10,"match",36.05,328,350,371,393,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,2,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.32057549999445,"num_3",0.25,1,0.4,0.65,15.2822,24.83358,"return",4.1117280000035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,"match",36.05,298,329,361,392,423,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,3,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.28088380000554,"num_4",0.35,0.7,0.25,0.8,9.55138,30.5644,"return",3.08000699999684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.425,0.25,2.95,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,4,4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.3706600000005,"num_4",0.4,0.7,0.25,0.7,9.55138,26.74385,"return",2.14170839999861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,"initial",36.05,328,361,393,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,5,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",1.16580779998912,"num_2",0.5,1.4,0.45,0.9,17.19248,34.38495,"return",3.00301859999308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.1,9.7,10.3,10.9,0,0.6,0.35,0.25,2.05,10,"match",36.05,328,350,371,393,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,6,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.52973449998535,"num_3",0.45,0.7,0.25,0.7,9.55138,26.74385,"return",2.53658759999962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10,12.2,0,0,2.2,1.8,0.4,4.8,10,"match",36.05,281,361,440,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,7,7,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",1.21572939999169,"num_2",0.45,0.6,0.4,1.6,15.2822,61.12881,"return",4.55741749999288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,"initial",36.05,312,344,377,409,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,8,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.11447939999925,"num_3",0.55,1.2,0.35,1.15,13.37193,43.93633,"return",3.03046300000278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.6,9.3,10,10.7,11.4,0.7,0.3,0.4,3.2,10,"initial",36.05,310,335,361,386,411,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,9,9,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",2.79590499999176,"num_3",0.35,0.4,0.4,0.75,15.2822,28.65413,"return",4.77225650000037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,"initial",36.05,321,361,400,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",1.10096120000526,"num_2",0.55,1.2,0.55,1.2,21.01303,45.8466,"return",1.14568809999037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,"match",36.05,323,342,361,379,398,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,11,11,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.62528649999877,"num_4",0.5,0.6,0.3,0.6,11.46165,22.9233,"return",2.68038619999425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,"initial",36.05,281,321,361,400,440,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,12,12,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.36448970000492,"num_4",0.25,1.3,0.45,0.8,17.19248,30.5644,"return",4.58455019998655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.6,9.3,10,10.7,11.4,0.7,0.15,0.55,3.35,10,"initial",36.05,310,335,361,386,411,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,13,13,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",4.22940719999315,"num_4",0.4,1.1,0.5,0.7,19.10275,26.74385,"return",3.40330649999669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,"initial",36.05,296,328,361,393,425,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,14,14,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.81844129999809,"num_4",0.2,0.7,0.4,0.8,15.2822,30.5644,"return",11.8852010999981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.35,9.45,10.55,11.65,0,1.1,0.7,0.4,3.7,10,"initial",36.05,301,341,380,420,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,15,15,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",2.64272579998942,"num_3",0.25,1.1,0.35,1,13.37193,38.2055,"return",10.1047286999965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.3,9.76666666666667,10.2333333333333,10.7,0,0.466666666666667,0.216666666666667,0.25,1.65,10,"match",36.05,335,352,369,386,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,16,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",3.63252600000123,"num_3",0.4,1.2,0.3,0.75,11.46165,28.65413,"return",4.30184819998976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.1,9.7,10.3,10.9,0,0.6,0.05,0.55,2.35,10,"match",36.05,328,350,371,393,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,17,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.58657379999931,"num_3",0.55,0.9,0.6,0.65,22.9233,24.83358,"return",5.5643357999943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,3,0,3,0,0,18,18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.17305599999963,"num_3",0.25,0.3,0.5,0.65,19.10275,24.83358,"return",5.15660679999564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,"initial",36.05,312,344,377,409,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,19,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.22588159999577,"num_3",0.3,0.5,0.65,0.9,24.83358,34.38495,"return",4.69114219999756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.9,9.63333333333333,10.3666666666667,11.1,0,0.733333333333333,0.183333333333333,0.55,2.75,10,"match",36.05,321,347,374,400,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,20,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.66587069998786,"num_3",0.3,1.3,0.55,0.75,21.01303,28.65413,"return",5.85219639999559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.35,9.45,10.55,11.65,0,1.1,0.85,0.25,3.55,10,"initial",36.05,301,341,380,420,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,3,0,3,0,0,21,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.34042230001069,"num_3",0.35,0.8,0.2,1.3,7.6411,49.66716,"return",5.70083729999897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
